      x:      approx:     exact:  
     0.20439780   0.0014827041     0.66609900
     0.20489755   0.0014823062     0.66624489
     0.20539730   0.0014819020     0.66638757
     0.20589705   0.0014814916     0.66652705
     0.20639680   0.0014810750     0.66666334
     0.20689655   0.0014806523     0.66679646
     0.20739630   0.0014802235     0.66692642
     0.20789605   0.0014797886     0.66705324
     0.20839580   0.0014793478     0.66717695
     0.20889555   0.0014789010     0.66729754
     0.20939530   0.0014784483     0.66741504
     0.20989505   0.0014779897     0.66752947
     0.21039480   0.0014775254     0.66764083
     0.21089455   0.0014770552     0.66774915
     0.21139430   0.0014765794     0.66785443
     0.21189405   0.0014760978     0.66795670
     0.21239380   0.0014756107     0.66805597
     0.21289355   0.0014751179     0.66815225
     0.21339330   0.0014746196     0.66824556
     0.21389305   0.0014741158     0.66833592
     0.21439280   0.0014736066     0.66842333
     0.21489255   0.0014730919     0.66850782
     0.21539230   0.0014725719     0.66858939
     0.21589205   0.0014720465     0.66866807
     0.21639180   0.0014715158     0.66874386
     0.21689155   0.0014709799     0.66881679
     0.21739130   0.0014704388     0.66888686
     0.21789105   0.0014698925     0.66895409
     0.21839080   0.0014693412     0.66901849
     0.21889055   0.0014687847     0.66908008
     0.21939030   0.0014682232     0.66913887
     0.21989005   0.0014676566     0.66919488
     0.22038981   0.0014670852     0.66924812
     0.22088956   0.0014665088     0.66929860
     0.22138931   0.0014659275     0.66934634
     0.22188906   0.0014653414     0.66939135
     0.22238881   0.0014647505     0.66943364
     0.22288856   0.0014641548     0.66947323
     0.22338831   0.0014635544     0.66951014
     0.22388806   0.0014629493     0.66954436
     0.22438781   0.0014623396     0.66957593
     0.22488756   0.0014617253     0.66960485
     0.22538731   0.0014611064     0.66963113
     0.22588706   0.0014604829     0.66965479
     0.22638681   0.0014598550     0.66967584
     0.22688656   0.0014592226     0.66969430
     0.22738631   0.0014585858     0.66971017
     0.22788606   0.0014579446     0.66972347
     0.22838581   0.0014572991     0.66973421
     0.22888556   0.0014566492     0.66974241
     0.22938531   0.0014559951     0.66974808
     0.22988506   0.0014553367     0.66975123
     0.23038481   0.0014546742     0.66975187
     0.23088456   0.0014540074     0.66975002
     0.23138431   0.0014533366     0.66974568
     0.23188406   0.0014526616     0.66973888
     0.23238381   0.0014519826     0.66972962
     0.23288356   0.0014512996     0.66971791
     0.23338331   0.0014506125     0.66970377
     0.23388306   0.0014499215     0.66968721
     0.23438281   0.0014492266     0.66966824
     0.23488256   0.0014485278     0.66964687
     0.23538231   0.0014478251     0.66962312
     0.23588206   0.0014471186     0.66959700
     0.23638181   0.0014464083     0.66956852
     0.23688156   0.0014456943     0.66953768
     0.23738131   0.0014449765     0.66950451
     0.23788106   0.0014442550     0.66946902
     0.23838081   0.0014435299     0.66943121
     0.23888056   0.0014428012     0.66939109
     0.23938031   0.0014420688     0.66934869
